Name,Technology,Perfect,Resources,Alien,Aquarium,Aruldite,Bethlium,Bone,Herbirite,Maamite,Moonlite,Moron,Onion,Paladium,Parasite,Planetarium,Rock,Slate,Solarium,Tedium,Valium,Wood,Yeridium
845,AdvShield2,FALSE,"((""Rock"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0.5
846,AdvShield2,FALSE,"((""Moron"", 0.5),(""Rock"", 2.5))",0,0,0,0,0,0,0,0,0.5,0,0,0,0,2.5,0,0,0,0,0,0
847,AdvShield2,FALSE,"((""Wood"", 2),(""Yeridium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
848,AdvShield2,FALSE,"((""Wood"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5
849,AdvShield2,FALSE,"((""Paladium"", 1),(""Wood"", 2))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
850,AdvShield2,FALSE,"((""Paladium"", 0.5),(""Wood"", 2),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0.5
851,AdvShield2,FALSE,"((""Parasite"", 0.5),(""Wood"", 2),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2,0.5
852,AdvShield2,FALSE,"((""Aquarium"", 0.5),(""Wood"", 2),(""Yeridium"", 0.5))",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5
853,AdvShield2,FALSE,"((""Paladium"", 1),(""Rock"", 2))",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
854,AdvShield2,FALSE,"((""Herbirite"", 0.5),(""Rock"", 2),(""Wood"", 0.5))",0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0
855,AdvShield2,FALSE,"((""Paladium"", 1.5),(""Valium"", 1),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,1,0.5,0
856,AdvShield2,FALSE,"((""Aquarium"", 0.5),(""Herbirite"", 0.5),(""Wood"", 2))",0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
857,AdvShield2,FALSE,"((""Aquarium"", 0.5),(""Moron"", 0.5),(""Wood"", 2))",0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2,0
858,AdvShield2,FALSE,"((""Herbirite"", 0.5),(""Slate"", 0.5),(""Wood"", 2))",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,2,0
859,AdvShield2,FALSE,"((""Herbirite"", 0.5),(""Rock"", 2),(""Slate"", 0.5))",0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0
860,AdvShield2,FALSE,"((""Bone"", 2.5),(""Moron"", 0.5))",0,0,0,0,2.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
861,AdvShield2,FALSE,"((""Bethlium"", 2),(""Moron"", 0.5),(""Yeridium"", 0.5))",0,0,0,2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5
862,AdvShield2,FALSE,"((""Onion"", 0.5),(""Rock"", 2),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0.5
863,AdvShield2,FALSE,"((""Rock"", 2),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5
864,AdvShield2,FALSE,"((""Aruldite"", 2),(""Herbirite"", 0.5),(""Moron"", 0.5))",0,0,2,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
865,AdvShield2,FALSE,"((""Moron"", 0.5),(""Yeridium"", 2.5))",0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.5
866,AdvShield2,FALSE,"((""Herbirite"", 0.5),(""Moron"", 2.5))",0,0,0,0,0,0.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
867,AdvShield2,FALSE,"((""Herbirite"", 2.5),(""Moron"", 0.5))",0,0,0,0,0,2.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
868,AdvShield2,TRUE,"((""Herbirite"", 0.5),(""Moron"", 0.5),(""Rock"", 2))",0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,2,0,0,0,0,0,0
869,AdvShield2,FALSE,"((""Moron"", 0.5),(""Paladium"", 0.5),(""Wood"", 2))",0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,2,0
870,AdvShield2,FALSE,"((""Aruldite"", 0.5),(""Herbirite"", 0.5),(""Rock"", 2))",0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
871,AdvShield2,FALSE,"((""Bone"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
872,AdvShield2,FALSE,"((""Solarium"", 0.5),(""Wood"", 2),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0.5
873,AdvShield2,FALSE,"((""Aquarium"", 1),(""Aruldite"", 1.5),(""Yeridium"", 0.5))",0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
874,AdvShield2,FALSE,"((""Aquarium"", 2),(""Moron"", 0.5),(""Yeridium"", 0.5))",0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5
875,AdvShield2,FALSE,"((""Aquarium"", 0.5),(""Bone"", 2),(""Moron"", 0.5))",0,0.5,0,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
876,AdvShield2,FALSE,"((""Bone"", 2),(""Slate"", 0.5),(""Yeridium"", 0.5))",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5
877,AdvShield3,TRUE,"((""Moron"", 0.5),(""Rock"", 2),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0.5,0,0,0,0,2,0,0,0,0,0,0.5
878,AdvShield3,FALSE,"((""Moron"", 0.5),(""Paladium"", 2),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,0.5
879,AdvShield3,FALSE,"((""Bone"", 2),(""Yeridium"", 1))",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
880,AdvShield3,FALSE,"((""Bone"", 1),(""Slate"", 1.5))",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
881,AdvShield3,FALSE,"((""Aruldite"", 1),(""Bone"", 1.5))",0,0,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,AdvShield3,FALSE,"((""Slate"", 2),(""Solarium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
883,AdvShield3,FALSE,"((""Bethlium"", 1),(""Slate"", 2))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
884,AdvShield3,FALSE,"((""Aruldite"", 1),(""Slate"", 2))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
885,AdvShield3,FALSE,"((""Slate"", 1.5),(""Solarium"", 1),(""Tedium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0.5,0,0,0
886,AdvShield3,FALSE,"((""Onion"", 1),(""Slate"", 1.5))",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0
887,AdvShield3,FALSE,"((""Parasite"", 1),(""Slate"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0,0
888,AdvShield3,FALSE,"((""Moron"", 1),(""Slate"", 1.5))",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,0,0,0,0,0
889,AdvShield3,FALSE,"((""Aruldite"", 1),(""Slate"", 1.5),(""Wood"", 0.5))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0.5,0
890,AdvShield3,FALSE,"((""Aruldite"", 1),(""Planetarium"", 1.5),(""Wood"", 0.5))",0,0,1,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0.5,0
891,AdvShield3,FALSE,"((""Herbirite"", 0.5),(""Valium"", 0.5),(""Wood"", 2))",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0
892,AdvShield3,FALSE,"((""Aruldite"", 1),(""Rock"", 1.5))",0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0
893,AdvShield3,FALSE,"((""Slate"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
894,AdvShield3,FALSE,"((""Slate"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
895,AdvShield3,FALSE,"((""Aquarium"", 0.5),(""Aruldite"", 1),(""Slate"", 1.5))",0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
896,AdvShield3,FALSE,"((""Aruldite"", 1),(""Onion"", 0.5),(""Slate"", 1.5))",0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,1.5,0,0,0,0,0
897,AdvShield3,FALSE,"((""Aruldite"", 1),(""Slate"", 1.5),(""Tedium"", 0.5))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.5,0,0,0
898,AdvShield3,FALSE,"((""Bethlium"", 1))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,AdvShield3,FALSE,"((""Solarium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
900,AdvShield3,FALSE,"((""Solarium"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
901,AdvShield3,FALSE,"((""Planetarium"", 2),(""Solarium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
902,AdvShield3,FALSE,"((""Aruldite"", 1.5),(""Slate"", 1.5))",0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
903,AdvShield3,FALSE,"((""Aruldite"", 1),(""Moonlite"", 2))",0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
904,AdvShield3,FALSE,"((""Aruldite"", 1.5),(""Moonlite"", 1.5))",0,0,1.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
905,AdvShield3,FALSE,"((""Aruldite"", 1.5),(""Planetarium"", 1.5))",0,0,1.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
906,AdvShield3,FALSE,"((""Bethlium"", 1.5),(""Planetarium"", 1.5))",0,0,0,1.5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
907,AdvShield3,FALSE,"((""Planetarium"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
908,AdvShield3,FALSE,"((""Onion"", 1),(""Planetarium"", 1.5))",0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0,0,0,0
909,AdvShield3,FALSE,"((""Aquarium"", 1),(""Planetarium"", 1.5))",0,1,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
910,AdvShield3,FALSE,"((""Moonlite"", 1.5),(""Solarium"", 1.5))",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,1.5,0,0,0,0
911,AdvShield3,FALSE,"((""Bethlium"", 1.5),(""Moonlite"", 1.5))",0,0,0,1.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
912,AdvShield3,FALSE,"((""Aruldite"", 1),(""Moron"", 1.5))",0,0,1,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
913,AdvShield3,FALSE,"((""Aruldite"", 1),(""Onion"", 1.5))",0,0,1,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
914,AdvShield3,FALSE,"((""Aquarium"", 1.5),(""Aruldite"", 1))",0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,AdvShield3,FALSE,"((""Aruldite"", 1))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,AdvShield3,FALSE,"((""Aruldite"", 2.5))",0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,AdvShield3,TRUE,"((""Aruldite"", 1),(""Moonlite"", 1.5))",0,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
918,AdvShield3,FALSE,"((""Moonlite"", 1.5),(""Parasite"", 1))",0,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0,0,0,0,0,0
919,AdvShield3,FALSE,"((""Aruldite"", 1),(""Planetarium"", 1.5),(""Slate"", 0.5))",0,0,1,0,0,0,0,0,0,0,0,0,1.5,0,0.5,0,0,0,0,0
920,AdvShield3,FALSE,"((""Slate"", 1.5),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,0,0
921,AdvShield3,FALSE,"((""Aruldite"", 1),(""Moonlite"", 1.5),(""Planetarium"", 0.5))",0,0,1,0,0,0,0,1.5,0,0,0,0,0.5,0,0,0,0,0,0,0
922,AdvShield3,FALSE,"((""Bethlium"", 1),(""Yeridium"", 1.5))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
923,AdvShield3,FALSE,"((""Bethlium"", 1),(""Tedium"", 1.5))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0
924,AdvShield3,TRUE,"((""Bethlium"", 1),(""Planetarium"", 1.5))",0,0,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
925,AdvShield3,FALSE,"((""Rock"", 1.5),(""Solarium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,0,0,0
926,AdvShield3,FALSE,"((""Bethlium"", 1.5),(""Solarium"", 1))",0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
927,AdvShield4,FALSE,"((""Aruldite"", 1),(""Bone"", 1.5))",0,0,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,AdvShield4,FALSE,"((""Bone"", 1),(""Parasite"", 1.5))",0,0,0,0,1,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
929,AdvShield4,FALSE,"((""Aruldite"", 1),(""Parasite"", 1.5),(""Wood"", 0.5))",0,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0.5,0
930,AdvShield4,FALSE,"((""Aquarium"", 1.5),(""Solarium"", 1))",0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
931,AdvShield4,FALSE,"((""Solarium"", 1),(""Yeridium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5
932,AdvShield4,FALSE,"((""Parasite"", 1.5),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0
933,AdvShield4,TRUE,"((""Aruldite"", 1),(""Parasite"", 1.5))",0,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
934,AdvShield4,FALSE,"((""Aquarium"", 1.5),(""Aruldite"", 1))",0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,AdvShield4,FALSE,"((""Aruldite"", 1),(""Tedium"", 0.5),(""Valium"", 1.5))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0,0
936,AdvShield4,FALSE,"((""Paladium"", 1),(""Valium"", 1.5))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0,0
937,AdvShield4,FALSE,"((""Valium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0
938,AdvShield4,FALSE,"((""Bethlium"", 1.5),(""Valium"", 1.5))",0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0
939,AdvShield4,FALSE,"((""Bethlium"", 1),(""Valium"", 2))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
940,AdvShield4,FALSE,"((""Bethlium"", 2.5))",0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,AdvShield4,FALSE,"((""Bethlium"", 1))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,AdvShield4,FALSE,"((""Solarium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
943,AdvShield4,FALSE,"((""Solarium"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
944,AdvShield4,FALSE,"((""Parasite"", 1.5),(""Solarium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1.5,0,0,0,0
945,AdvShield4,FALSE,"((""Moonlite"", 1.5),(""Solarium"", 1))",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0
946,AdvShield4,FALSE,"((""Moonlite"", 1),(""Parasite"", 1.5))",0,0,0,0,0,0,0,1,0,0,0,1.5,0,0,0,0,0,0,0,0
947,AdvShield4,FALSE,"((""Aruldite"", 1),(""Moonlite"", 1.5))",0,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
948,AdvShield4,FALSE,"((""Aruldite"", 2.5))",0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,AdvShield4,FALSE,"((""Aruldite"", 1))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,AdvShield4,FALSE,"((""Paladium"", 1),(""Parasite"", 1.5))",0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0
951,AdvShield4,FALSE,"((""Alien"", 1.5),(""Bethlium"", 1))",1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,AdvShield4,TRUE,"((""Bethlium"", 1),(""Valium"", 1.5))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0
953,AdvShield4,FALSE,"((""Aquarium"", 1.5),(""Bethlium"", 1))",0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,AdvShield4,FALSE,"((""Bethlium"", 1),(""Tedium"", 1.5))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0
955,AdvShield4,FALSE,"((""Parasite"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
956,AdvShield4,FALSE,"((""Alien"", 1),(""Parasite"", 1.5))",1,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
957,AdvShield4,FALSE,"((""Parasite"", 1.5),(""Slate"", 0.5),(""Solarium"", 1))",0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.5,1,0,0,0,0
958,AdvShield4,FALSE,"((""Aruldite"", 1),(""Slate"", 1.5))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
959,AdvShield4,TRUE,"((""Solarium"", 1),(""Valium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,0
960,AdvShield5,FALSE,"((""Bone"", 1),(""Herbirite"", 2))",0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,AdvShield5,FALSE,"((""Alien"", 1),(""Wood"", 2))",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
962,AdvShield5,FALSE,"((""Herbirite"", 2),(""Tedium"", 1))",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
963,AdvShield5,FALSE,"((""Herbirite"", 2))",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,AdvShield5,FALSE,"((""Herbirite"", 2),(""Paladium"", 1))",0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
965,AdvShield5,FALSE,"((""Herbirite"", 2),(""Parasite"", 1))",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
966,AdvShield5,FALSE,"((""Rock"", 1),(""Yeridium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
967,AdvShield5,FALSE,"((""Herbirite"", 2),(""Rock"", 1))",0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
968,AdvShield5,FALSE,"((""Alien"", 1),(""Slate"", 2))",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
969,AdvShield5,FALSE,"((""Alien"", 3))",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,AdvShield5,TRUE,"((""Alien"", 1),(""Yeridium"", 2))",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
971,AdvShield5,TRUE,"((""Yeridium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
972,AdvShield5,FALSE,"((""Moron"", 1),(""Yeridium"", 2))",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
973,AdvShield5,FALSE,"((""Paladium"", 1),(""Yeridium"", 2))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
974,AdvShield5,FALSE,"((""Parasite"", 1),(""Yeridium"", 2))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
975,AdvShield5,FALSE,"((""Aquarium"", 1),(""Yeridium"", 2))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
976,AdvShield5,FALSE,"((""Onion"", 1),(""Yeridium"", 2))",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
977,AdvShield5,FALSE,"((""Alien"", 1),(""Moron"", 2))",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
978,AdvShield5,FALSE,"((""Yeridium"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
979,AdvShield5,FALSE,"((""Herbirite"", 3))",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,AdvShield5,FALSE,"((""Alien"", 1),(""Aruldite"", 2))",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,AdvShield5,FALSE,"((""Alien"", 1),(""Aquarium"", 2))",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,AdvShield5,FALSE,"((""Alien"", 1))",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,AdvShield5,FALSE,"((""Alien"", 1),(""Paladium"", 2))",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
984,AdvShield5,FALSE,"((""Alien"", 1),(""Bethlium"", 2))",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,AdvShield5,FALSE,"((""Bethlium"", 1),(""Yeridium"", 2))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
